dataset,metric,run,accuracy,log_loss,tree_depth,tree_size,training_time,n_features,n_classes,n_samples
iris,cross_entropy,2,0.6222222222222222,13.616491280333147,2,5,0.08144330978393555,4,3,150
iris,kl_divergence,2,0.3333333333333333,24.02910225941144,0,1,0.0005085468292236328,4,3,150
iris,js_divergence,2,0.3333333333333333,24.02910225941144,0,1,0.0004982948303222656,4,3,150
iris,hellinger,2,0.3333333333333333,24.02910225941144,0,1,0.0005223751068115234,4,3,150
iris,energy,2,0.3333333333333333,24.02910225941144,0,1,0.0006847381591796875,4,3,150
iris,polarization_3.5,2,0.6666666666666666,12.014551129705719,1,3,0.04183244705200195,4,3,150
iris,bregman_squared,2,0.3333333333333333,24.02910225941144,0,1,0.0005035400390625,4,3,150
iris,bregman_entropy,2,0.3333333333333333,24.02910225941144,0,1,0.0006093978881835938,4,3,150
iris,itc,2,0.9555555555555556,1.6019401506274291,4,11,0.11298322677612305,4,3,150
iris,itc_alpha1.3,2,0.9555555555555556,1.6019401506274291,4,11,0.12160587310791016,4,3,150
iris,itc_alpha1.7,2,0.9555555555555556,1.6019401506274291,4,11,0.12210202217102051,4,3,150
iris,shannon_polarization,2,0.9555555555555556,1.6019401506274291,4,13,0.10864710807800293,4,3,150
iris,tsallis_hellinger,2,0.9555555555555556,1.6019401506274291,5,15,0.1797022819519043,4,3,150
iris,gini,3,0.8444444444444444,5.606790527196001,4,11,0.06418538093566895,4,3,150
iris,shannon,3,0.8444444444444444,5.606790527196001,4,11,0.07411003112792969,4,3,150
iris,misclassification,3,0.9333333333333333,2.4029102259411435,3,9,0.06891727447509766,4,3,150
iris,renyi_0.5,3,0.8222222222222222,6.4077606025097165,6,13,0.08082962036132812,4,3,150
iris,renyi_2.0,3,0.8444444444444444,5.606790527196001,4,11,0.07883739471435547,4,3,150
iris,tsallis_0.5,3,0.8222222222222222,6.4077606025097165,6,13,0.07236051559448242,4,3,150
iris,tsallis_1.3,3,0.8444444444444444,5.606790527196001,4,11,0.07497286796569824,4,3,150
iris,tsallis_2.0,3,0.8444444444444444,5.606790527196001,4,11,0.06072378158569336,4,3,150
iris,norm_tsallis_1.3,3,0.8444444444444444,5.606790527196001,4,11,0.07925057411193848,4,3,150
iris,kumaraswamy,3,0.9333333333333333,2.4029102259411435,3,7,0.0596160888671875,4,3,150
iris,cross_entropy,3,0.5777777777777777,15.218431430960575,2,5,0.08733105659484863,4,3,150
iris,kl_divergence,3,0.3333333333333333,24.029102259411438,0,1,0.0005927085876464844,4,3,150
iris,js_divergence,3,0.3333333333333333,24.029102259411438,0,1,0.0008547306060791016,4,3,150
iris,hellinger,3,0.3333333333333333,24.029102259411438,0,1,0.0005784034729003906,4,3,150
iris,energy,3,0.3333333333333333,24.029102259411438,0,1,0.0005626678466796875,4,3,150
iris,polarization_3.5,3,0.6666666666666666,12.014551129705719,1,3,0.04746723175048828,4,3,150
iris,bregman_squared,3,0.3333333333333333,24.029102259411438,0,1,0.0006029605865478516,4,3,150
iris,bregman_entropy,3,0.3333333333333333,24.029102259411438,0,1,0.0006873607635498047,4,3,150
iris,itc,3,0.8444444444444444,5.606790527196001,4,11,0.10282254219055176,4,3,150
iris,itc_alpha1.3,3,0.8444444444444444,5.606790527196001,4,11,0.10355019569396973,4,3,150
iris,itc_alpha1.7,3,0.8444444444444444,5.606790527196001,4,11,0.0907135009765625,4,3,150
iris,shannon_polarization,3,0.8444444444444444,5.606790527196001,4,11,0.09672927856445312,4,3,150
iris,tsallis_hellinger,3,0.8444444444444444,5.606790527196001,4,11,0.12878084182739258,4,3,150
iris,gini,4,0.9111111111111111,3.2038803012548582,5,13,0.06383347511291504,4,3,150
iris,shannon,4,0.9111111111111111,3.2038803012548582,6,13,0.06725168228149414,4,3,150
iris,misclassification,4,0.9111111111111111,3.2038803012548582,5,13,0.07932615280151367,4,3,150
iris,renyi_0.5,4,0.9111111111111111,3.2038803012548582,6,13,0.06600832939147949,4,3,150
iris,renyi_2.0,4,0.9111111111111111,3.2038803012548582,5,13,0.07150864601135254,4,3,150
iris,tsallis_0.5,4,0.9111111111111111,3.2038803012548582,6,13,0.05485677719116211,4,3,150
iris,tsallis_1.3,4,0.9111111111111111,3.2038803012548582,5,11,0.07035613059997559,4,3,150
iris,tsallis_2.0,4,0.9111111111111111,3.2038803012548582,5,13,0.07246732711791992,4,3,150
iris,norm_tsallis_1.3,4,0.9111111111111111,3.2038803012548582,5,11,0.07003927230834961,4,3,150
iris,kumaraswamy,4,0.9111111111111111,3.2038803012548582,2,5,0.055184364318847656,4,3,150
iris,cross_entropy,4,0.4888888888888889,18.42231173221543,2,5,0.08221602439880371,4,3,150
iris,kl_divergence,4,0.3333333333333333,24.029102259411438,0,1,0.0005006790161132812,4,3,150
iris,js_divergence,4,0.3333333333333333,24.029102259411438,0,1,0.0005390644073486328,4,3,150
iris,hellinger,4,0.3333333333333333,24.029102259411438,0,1,0.0004863739013671875,4,3,150
iris,energy,4,0.3333333333333333,24.029102259411438,0,1,0.0008740425109863281,4,3,150
iris,polarization_3.5,4,0.6666666666666666,12.014551129705719,2,5,0.058901309967041016,4,3,150
iris,bregman_squared,4,0.3333333333333333,24.029102259411438,0,1,0.0005147457122802734,4,3,150
iris,bregman_entropy,4,0.3333333333333333,24.029102259411438,0,1,0.0005576610565185547,4,3,150
iris,itc,4,0.9111111111111111,3.2038803012548582,4,9,0.09524893760681152,4,3,150
iris,itc_alpha1.3,4,0.9111111111111111,3.2038803012548582,4,9,0.1000058650970459,4,3,150
iris,itc_alpha1.7,4,0.9111111111111111,3.2038803012548582,4,9,0.09992313385009766,4,3,150
iris,shannon_polarization,4,0.9111111111111111,3.2038803012548582,6,13,0.0903012752532959,4,3,150
iris,tsallis_hellinger,4,0.8888888888888888,4.004850376568572,4,15,0.12877774238586426,4,3,150
wine,gini,0,0.9444444444444444,2.0024251882842865,4,15,0.5569541454315186,13,3,178
wine,shannon,0,0.8888888888888888,4.004850376568573,3,11,0.552325963973999,13,3,178
wine,misclassification,0,0.9074074074074074,3.3373753138071436,3,15,0.5718784332275391,13,3,178
wine,renyi_0.5,0,0.8888888888888888,4.004850376568573,3,11,0.5879707336425781,13,3,178
wine,renyi_2.0,0,0.8333333333333334,6.007275564852859,6,21,0.8822438716888428,13,3,178
wine,tsallis_0.5,0,0.8888888888888888,4.004850376568573,3,11,0.5223803520202637,13,3,178
wine,tsallis_1.3,0,0.9444444444444444,2.0024251882842865,4,15,0.7028522491455078,13,3,178
wine,tsallis_2.0,0,0.9444444444444444,2.0024251882842865,4,15,0.6560168266296387,13,3,178
wine,norm_tsallis_1.3,0,0.9814814814814815,0.6674750627614289,4,15,0.6208267211914062,13,3,178
wine,kumaraswamy,0,0.9444444444444444,2.0024251882842865,5,19,0.912261962890625,13,3,178
wine,cross_entropy,0,0.6481481481481481,12.682026192467147,3,11,0.9693307876586914,13,3,178
wine,kl_divergence,0,0.3888888888888889,22.026677071127157,1,3,0.520313024520874,13,3,178
wine,js_divergence,0,0.3888888888888889,22.026677071127157,1,3,0.5776340961456299,13,3,178
wine,hellinger,0,0.3888888888888889,22.026677071127157,1,3,0.5837757587432861,13,3,178
wine,energy,0,0.3888888888888889,22.026677071127157,3,7,0.5283806324005127,13,3,178
wine,polarization_3.5,0,0.8888888888888888,4.004850376568573,6,15,1.1226093769073486,13,3,178
wine,bregman_squared,0,0.3888888888888889,22.026677071127157,1,3,0.5240769386291504,13,3,178
wine,bregman_entropy,0,0.3888888888888889,22.026677071127157,1,3,0.7967963218688965,13,3,178
wine,itc,0,0.8888888888888888,4.004850376568573,7,19,1.499283790588379,13,3,178
wine,itc_alpha1.3,0,0.8888888888888888,4.004850376568573,7,19,1.5249311923980713,13,3,178
wine,itc_alpha1.7,0,0.8888888888888888,4.004850376568573,5,15,1.3275187015533447,13,3,178
wine,shannon_polarization,0,0.9629629629629629,1.3349501255228575,5,17,1.2121953964233398,13,3,178
wine,tsallis_hellinger,0,0.9444444444444444,2.0024251882842865,3,9,1.0648138523101807,13,3,178
wine,gini,1,0.9444444444444444,2.0024251882842865,4,15,0.46690869331359863,13,3,178
wine,shannon,1,0.9259259259259259,2.669900251045715,4,13,0.589181661605835,13,3,178
wine,misclassification,1,0.9074074074074074,3.3373753138071436,5,19,0.6243641376495361,13,3,178
wine,renyi_0.5,1,0.9259259259259259,2.669900251045715,3,9,0.5288612842559814,13,3,178
wine,renyi_2.0,1,0.9444444444444444,2.0024251882842865,4,15,0.6296265125274658,13,3,178
wine,tsallis_0.5,1,0.9259259259259259,2.669900251045715,3,9,0.5464174747467041,13,3,178
wine,tsallis_1.3,1,0.9444444444444444,2.0024251882842865,4,15,0.6445183753967285,13,3,178
wine,tsallis_2.0,1,0.9444444444444444,2.0024251882842865,4,15,0.6214823722839355,13,3,178
wine,norm_tsallis_1.3,1,0.8888888888888888,4.004850376568572,4,15,0.7543838024139404,13,3,178
wine,kumaraswamy,1,0.9074074074074074,3.3373753138071436,6,19,0.8787920475006104,13,3,178
wine,cross_entropy,1,0.6111111111111112,14.016976317990002,2,7,0.7647364139556885,13,3,178
wine,kl_divergence,1,0.42592592592592593,20.691726945604298,1,3,0.49643468856811523,13,3,178
wine,js_divergence,1,0.42592592592592593,20.691726945604298,1,3,0.6257555484771729,13,3,178
wine,hellinger,1,0.3888888888888889,22.026677071127157,1,3,0.5057163238525391,13,3,178
wine,energy,1,0.3888888888888889,22.026677071127157,3,9,0.682969331741333,13,3,178
wine,polarization_3.5,1,0.7037037037037037,10.67960100418286,6,19,1.0938990116119385,13,3,178
wine,bregman_squared,1,0.42592592592592593,20.691726945604298,1,3,0.5243544578552246,13,3,178
wine,bregman_entropy,1,0.42592592592592593,20.691726945604298,1,3,0.7770106792449951,13,3,178
wine,itc,1,0.8703703703703703,4.672325439330001,5,13,1.028550624847412,13,3,178
wine,itc_alpha1.3,1,0.8703703703703703,4.672325439330001,5,13,1.1001777648925781,13,3,178
wine,itc_alpha1.7,1,0.8703703703703703,4.672325439330001,5,13,0.9843556880950928,13,3,178
wine,shannon_polarization,1,0.8703703703703703,4.672325439330001,5,15,1.219796895980835,13,3,178
wine,tsallis_hellinger,1,0.8703703703703703,4.672325439330001,4,19,1.4358561038970947,13,3,178
wine,gini,2,0.9074074074074074,3.3373753138071436,3,11,0.5102057456970215,13,3,178
wine,shannon,2,0.9074074074074074,3.3373753138071436,3,11,0.6141347885131836,13,3,178
wine,misclassification,2,0.9074074074074074,3.3373753138071436,5,17,0.7548046112060547,13,3,178
wine,renyi_0.5,2,0.9629629629629629,1.3349501255228575,4,13,0.5500140190124512,13,3,178
wine,renyi_2.0,2,0.9074074074074074,3.3373753138071436,3,11,0.6297702789306641,13,3,178
wine,tsallis_0.5,2,0.9629629629629629,1.3349501255228575,4,13,0.5479421615600586,13,3,178
wine,tsallis_1.3,2,0.9074074074074074,3.3373753138071436,3,11,0.6788725852966309,13,3,178
wine,tsallis_2.0,2,0.9074074074074074,3.3373753138071436,3,11,0.6036417484283447,13,3,178
wine,norm_tsallis_1.3,2,0.9074074074074074,3.3373753138071436,4,11,0.5810279846191406,13,3,178
wine,kumaraswamy,2,0.8703703703703703,4.6723254393300016,4,13,0.6411612033843994,13,3,178
wine,cross_entropy,2,0.7222222222222222,10.012125941421429,2,5,0.6209070682525635,13,3,178
wine,kl_divergence,2,0.42592592592592593,20.691726945604298,1,3,0.4908428192138672,13,3,178
wine,js_divergence,2,0.42592592592592593,20.691726945604298,1,3,0.6314411163330078,13,3,178
wine,hellinger,2,0.3888888888888889,22.026677071127157,1,3,0.5118935108184814,13,3,178
wine,energy,2,0.3888888888888889,22.026677071127157,3,9,0.6882350444793701,13,3,178
wine,polarization_3.5,2,0.8518518518518519,5.33980050209143,5,13,0.9361608028411865,13,3,178
wine,bregman_squared,2,0.4444444444444444,20.024251882842865,1,3,0.5350692272186279,13,3,178
wine,bregman_entropy,2,0.42592592592592593,20.691726945604298,1,3,0.7755920886993408,13,3,178
wine,itc,2,0.8888888888888888,4.004850376568572,4,13,1.133765459060669,13,3,178
wine,itc_alpha1.3,2,0.9259259259259259,2.669900251045715,5,17,1.1072454452514648,13,3,178
wine,itc_alpha1.7,2,0.8888888888888888,4.004850376568572,4,13,1.0894699096679688,13,3,178
wine,shannon_polarization,2,0.9444444444444444,2.0024251882842865,6,15,0.9902725219726562,13,3,178
wine,tsallis_hellinger,2,0.9629629629629629,1.3349501255228575,5,15,1.205580472946167,13,3,178
wine,gini,3,0.8518518518518519,5.33980050209143,5,19,0.5508103370666504,13,3,178
wine,shannon,3,0.9074074074074074,3.3373753138071436,5,19,0.6756482124328613,13,3,178
wine,misclassification,3,0.9259259259259259,2.669900251045715,4,15,0.6579279899597168,13,3,178
wine,renyi_0.5,3,0.9259259259259259,2.669900251045715,3,11,0.5979890823364258,13,3,178
wine,renyi_2.0,3,0.8888888888888888,4.004850376568573,5,19,0.7962970733642578,13,3,178
wine,tsallis_0.5,3,0.9259259259259259,2.669900251045715,3,11,0.5686168670654297,13,3,178
wine,tsallis_1.3,3,0.8518518518518519,5.33980050209143,5,19,0.7581567764282227,13,3,178
wine,tsallis_2.0,3,0.8518518518518519,5.33980050209143,5,19,0.6953685283660889,13,3,178
wine,norm_tsallis_1.3,3,0.8703703703703703,4.6723254393300016,5,19,0.7198176383972168,13,3,178
wine,kumaraswamy,3,0.9444444444444444,2.0024251882842865,6,19,0.8834261894226074,13,3,178
wine,cross_entropy,3,0.5925925925925926,14.684451380751431,2,7,0.7250721454620361,13,3,178
wine,kl_divergence,3,0.4074074074074074,21.359202008365724,2,5,0.6164112091064453,13,3,178
wine,js_divergence,3,0.4074074074074074,21.359202008365724,2,5,0.799232006072998,13,3,178
wine,hellinger,3,0.37037037037037035,22.694152133888586,2,5,0.5091814994812012,13,3,178
wine,energy,3,0.35185185185185186,23.36162719665001,3,11,0.5266962051391602,13,3,178
wine,polarization_3.5,3,0.8518518518518519,5.33980050209143,5,15,0.9768383502960205,13,3,178
wine,bregman_squared,3,0.4074074074074074,21.359202008365724,4,9,1.2447535991668701,13,3,178
wine,bregman_entropy,3,0.4074074074074074,21.359202008365724,2,5,0.954796314239502,13,3,178
wine,itc,3,0.8148148148148148,6.674750627614287,5,13,1.229536771774292,13,3,178
wine,itc_alpha1.3,3,0.8148148148148148,6.674750627614287,5,13,1.2087037563323975,13,3,178
wine,itc_alpha1.7,3,0.8148148148148148,6.674750627614287,5,13,1.233424186706543,13,3,178
wine,shannon_polarization,3,0.9074074074074074,3.3373753138071436,5,13,0.9746978282928467,13,3,178
wine,tsallis_hellinger,3,0.8888888888888888,4.004850376568573,5,19,1.305060863494873,13,3,178
wine,gini,4,0.9629629629629629,1.3349501255228575,3,9,0.4474036693572998,13,3,178
wine,shannon,4,0.9259259259259259,2.669900251045715,3,9,0.5739777088165283,13,3,178
wine,misclassification,4,0.9444444444444444,2.0024251882842865,4,13,0.46287083625793457,13,3,178
wine,renyi_0.5,4,0.9259259259259259,2.669900251045715,3,9,0.5949692726135254,13,3,178
wine,renyi_2.0,4,0.9444444444444444,2.0024251882842865,4,13,0.5493311882019043,13,3,178
wine,tsallis_0.5,4,0.9259259259259259,2.669900251045715,3,9,0.551335334777832,13,3,178
wine,tsallis_1.3,4,0.9629629629629629,1.3349501255228575,3,9,0.5728034973144531,13,3,178
wine,tsallis_2.0,4,0.9629629629629629,1.3349501255228575,3,9,0.5509936809539795,13,3,178
wine,norm_tsallis_1.3,4,0.9444444444444444,2.0024251882842865,4,11,0.5337784290313721,13,3,178
wine,kumaraswamy,4,0.8518518518518519,5.339800502091429,6,19,0.8890235424041748,13,3,178
wine,cross_entropy,4,0.7222222222222222,10.012125941421429,2,7,0.723968505859375,13,3,178
wine,kl_divergence,4,0.3888888888888889,22.026677071127157,1,3,0.5188958644866943,13,3,178
wine,js_divergence,4,0.3888888888888889,22.026677071127157,1,3,0.6623973846435547,13,3,178
wine,hellinger,4,0.3888888888888889,22.026677071127157,5,17,0.7174727916717529,13,3,178
wine,energy,4,0.3888888888888889,22.026677071127157,4,11,0.5357286930084229,13,3,178
wine,polarization_3.5,4,0.8518518518518519,5.33980050209143,4,11,0.8410632610321045,13,3,178
wine,bregman_squared,4,0.3888888888888889,22.026677071127157,1,3,0.5717647075653076,13,3,178
wine,bregman_entropy,4,0.3888888888888889,22.026677071127157,1,3,0.7755017280578613,13,3,178
wine,itc,4,0.8518518518518519,5.339800502091429,5,15,1.2155089378356934,13,3,178
wine,itc_alpha1.3,4,0.8518518518518519,5.339800502091429,5,15,1.240457534790039,13,3,178
wine,itc_alpha1.7,4,0.8518518518518519,5.339800502091429,5,15,1.3244397640228271,13,3,178
wine,shannon_polarization,4,0.9444444444444444,2.0024251882842865,5,17,1.0399398803710938,13,3,178
wine,tsallis_hellinger,4,0.9444444444444444,2.0024251882842865,3,13,1.3809535503387451,13,3,178
breast_cancer,gini,0,0.9181286549707602,2.950942382734738,6,31,7.967916965484619,30,2,569
breast_cancer,shannon,0,0.9590643274853801,1.475471191367369,7,29,7.30229115486145,30,2,569
breast_cancer,misclassification,0,0.9239766081871345,2.740160783967971,7,31,11.168597221374512,30,2,569
breast_cancer,renyi_0.5,0,0.935672514619883,2.318597586434437,7,23,6.461694955825806,30,2,569
breast_cancer,renyi_2.0,0,0.9064327485380117,3.3725055802682715,11,43,16.8283851146698,30,2,569
breast_cancer,tsallis_0.5,0,0.9239766081871345,2.7401607839679705,7,25,7.107975482940674,30,2,569
breast_cancer,tsallis_1.3,0,0.9064327485380117,3.3725055802682715,6,31,9.794721126556396,30,2,569
breast_cancer,tsallis_2.0,0,0.9181286549707602,2.950942382734738,6,31,9.749716520309448,30,2,569
breast_cancer,norm_tsallis_1.3,0,0.9064327485380117,3.3725055802682715,6,31,9.990967273712158,30,2,569
breast_cancer,kumaraswamy,0,0.9239766081871345,2.740160783967971,6,23,11.42501187324524,30,2,569
breast_cancer,cross_entropy,0,0.7251461988304093,9.906735142038048,1,3,4.800165891647339,30,2,569
breast_cancer,kl_divergence,0,0.6257309941520468,13.490022321073086,1,3,5.277444362640381,30,2,569
breast_cancer,js_divergence,0,0.6257309941520468,13.490022321073086,1,3,6.300250053405762,30,2,569
breast_cancer,hellinger,0,0.6257309941520468,13.490022321073086,1,3,5.546532869338989,30,2,569
breast_cancer,energy,0,0.6198830409356725,13.700803919839853,17,55,20.21140694618225,30,2,569
breast_cancer,polarization_3.5,0,0.9005847953216374,3.5832871790350387,6,13,11.963256597518921,30,2,569
breast_cancer,bregman_squared,0,0.6257309941520468,13.490022321073086,1,3,5.812957763671875,30,2,569
breast_cancer,bregman_entropy,0,0.6257309941520468,13.490022321073086,1,3,8.429118394851685,30,2,569
breast_cancer,itc,0,0.9532163742690059,1.6862527901341358,7,29,15.552096366882324,30,2,569
breast_cancer,itc_alpha1.3,0,0.9532163742690059,1.6862527901341358,7,29,15.211005926132202,30,2,569
breast_cancer,itc_alpha1.7,0,0.9473684210526315,1.8970343889009027,10,35,21.7660391330719,30,2,569
breast_cancer,shannon_polarization,0,0.9239766081871345,2.7401607839679705,8,33,14.360599994659424,30,2,569
breast_cancer,tsallis_hellinger,0,0.8947368421052632,3.7940687778018054,7,23,15.123739242553711,30,2,569
breast_cancer,gini,1,0.9005847953216374,3.5832871790350387,8,35,10.077880144119263,30,2,569
breast_cancer,shannon,1,0.9122807017543859,3.161723981501505,6,29,7.928499937057495,30,2,569
breast_cancer,misclassification,1,0.9064327485380117,3.3725055802682715,8,29,9.282699346542358,30,2,569
breast_cancer,renyi_0.5,1,0.9473684210526315,1.8970343889009027,9,21,6.590850114822388,30,2,569
breast_cancer,renyi_2.0,1,0.8947368421052632,3.7940687778018054,9,39,14.583480596542358,30,2,569
breast_cancer,tsallis_0.5,1,0.9298245614035088,2.529379185201204,6,21,6.081440687179565,30,2,569
breast_cancer,tsallis_1.3,1,0.9239766081871345,2.7401607839679705,6,27,8.096243143081665,30,2,569
breast_cancer,tsallis_2.0,1,0.9005847953216374,3.5832871790350387,8,35,12.752492427825928,30,2,569
breast_cancer,norm_tsallis_1.3,1,0.9239766081871345,2.7401607839679705,6,27,8.117188215255737,30,2,569
breast_cancer,kumaraswamy,1,0.8654970760233918,4.847976771635641,5,27,10.23480486869812,30,2,569
breast_cancer,cross_entropy,1,0.7076023391812866,10.539079938338348,1,3,4.975611209869385,30,2,569
breast_cancer,kl_divergence,1,0.6257309941520468,13.490022321073086,0,1,2.7973334789276123,30,2,569
breast_cancer,js_divergence,1,0.6257309941520468,13.490022321073086,0,1,3.3011879920959473,30,2,569
breast_cancer,hellinger,1,0.6257309941520468,13.490022321073086,0,1,2.9001102447509766,30,2,569
breast_cancer,energy,1,0.5906432748538012,14.75471191367369,16,57,16.93945598602295,30,2,569
breast_cancer,polarization_3.5,1,0.8538011695906432,5.269539969169174,15,47,21.03696298599243,30,2,569
breast_cancer,bregman_squared,1,0.6257309941520468,13.490022321073086,0,1,2.955510377883911,30,2,569
breast_cancer,bregman_entropy,1,0.6257309941520468,13.490022321073086,0,1,4.213107585906982,30,2,569
breast_cancer,itc,1,0.9298245614035088,2.5293791852012038,11,31,16.526737928390503,30,2,569
breast_cancer,itc_alpha1.3,1,0.9415204678362573,2.1078159876676694,12,37,14.582672119140625,30,2,569
breast_cancer,itc_alpha1.7,1,0.9298245614035088,2.5293791852012038,11,31,16.553357362747192,30,2,569
breast_cancer,shannon_polarization,1,0.9298245614035088,2.529379185201204,7,29,12.744385242462158,30,2,569
breast_cancer,tsallis_hellinger,1,0.9298245614035088,2.5293791852012038,6,19,13.918111562728882,30,2,569
breast_cancer,gini,2,0.9473684210526315,1.8970343889009027,7,41,9.754818439483643,30,2,569
breast_cancer,shannon,2,0.9590643274853801,1.475471191367369,7,29,7.361635446548462,30,2,569
breast_cancer,misclassification,2,0.9239766081871345,2.740160783967971,11,47,12.06705117225647,30,2,569
breast_cancer,renyi_0.5,2,0.9707602339181286,1.0539079938338352,9,35,7.196650743484497,30,2,569
breast_cancer,renyi_2.0,2,0.9473684210526315,1.8970343889009027,7,41,12.278504371643066,30,2,569
breast_cancer,tsallis_0.5,2,0.9707602339181286,1.0539079938338352,7,33,6.610402345657349,30,2,569
breast_cancer,tsallis_1.3,2,0.9298245614035088,2.5293791852012038,6,33,8.302744150161743,30,2,569
breast_cancer,tsallis_2.0,2,0.9473684210526315,1.8970343889009027,7,41,11.802289247512817,30,2,569
breast_cancer,norm_tsallis_1.3,2,0.9298245614035088,2.5293791852012038,6,33,8.479376316070557,30,2,569
breast_cancer,kumaraswamy,2,0.9590643274853801,1.475471191367369,6,33,12.688276529312134,30,2,569
breast_cancer,cross_entropy,2,0.7953216374269005,7.377355956836845,1,3,4.841897487640381,30,2,569
breast_cancer,kl_divergence,2,0.6257309941520468,13.490022321073086,0,1,2.651029348373413,30,2,569
breast_cancer,js_divergence,2,0.6257309941520468,13.490022321073086,0,1,3.2774007320404053,30,2,569
breast_cancer,hellinger,2,0.6257309941520468,13.490022321073086,0,1,2.848182201385498,30,2,569
breast_cancer,energy,2,0.6257309941520468,13.490022321073086,12,33,14.869328260421753,30,2,569
breast_cancer,polarization_3.5,2,0.9473684210526315,1.8970343889009027,10,25,19.08553433418274,30,2,569
breast_cancer,bregman_squared,2,0.6257309941520468,13.490022321073086,0,1,2.930861473083496,30,2,569
breast_cancer,bregman_entropy,2,0.6257309941520468,13.490022321073086,0,1,4.222926139831543,30,2,569
breast_cancer,itc,2,0.9473684210526315,1.8970343889009027,7,29,15.16509747505188,30,2,569
breast_cancer,itc_alpha1.3,2,0.9473684210526315,1.8970343889009027,7,29,14.792115926742554,30,2,569
breast_cancer,itc_alpha1.7,2,0.9415204678362573,2.1078159876676694,8,35,17.46621799468994,30,2,569
breast_cancer,shannon_polarization,2,0.9415204678362573,2.1078159876676694,7,33,15.453641891479492,30,2,569
breast_cancer,tsallis_hellinger,2,0.9181286549707602,2.9509423827347376,5,25,14.404388427734375,30,2,569
breast_cancer,gini,3,0.9181286549707602,2.9509423827347376,7,33,9.574767351150513,30,2,569
breast_cancer,shannon,3,0.9298245614035088,2.5293791852012038,8,33,8.749513626098633,30,2,569
breast_cancer,misclassification,3,0.9122807017543859,3.161723981501504,7,31,11.43948745727539,30,2,569
breast_cancer,renyi_0.5,3,0.9181286549707602,2.9509423827347376,8,27,6.878848314285278,30,2,569
breast_cancer,renyi_2.0,3,0.9122807017543859,3.161723981501504,7,37,13.536611795425415,30,2,569
breast_cancer,tsallis_0.5,3,0.9415204678362573,2.10781598766767,8,29,6.585899353027344,30,2,569
breast_cancer,tsallis_1.3,3,0.9181286549707602,2.9509423827347376,5,27,8.7317795753479,30,2,569
breast_cancer,tsallis_2.0,3,0.9181286549707602,2.9509423827347376,7,33,11.871111392974854,30,2,569
breast_cancer,norm_tsallis_1.3,3,0.9181286549707602,2.9509423827347376,5,27,8.712522983551025,30,2,569
breast_cancer,kumaraswamy,3,0.9298245614035088,2.5293791852012038,5,21,9.677753210067749,30,2,569
breast_cancer,cross_entropy,3,0.7485380116959064,9.06360874697098,1,3,4.9997007846832275,30,2,569
breast_cancer,kl_divergence,3,0.6257309941520468,13.490022321073086,0,1,2.6331260204315186,30,2,569
breast_cancer,js_divergence,3,0.6257309941520468,13.490022321073086,0,1,3.220945358276367,30,2,569
breast_cancer,hellinger,3,0.6257309941520468,13.490022321073086,0,1,2.8415520191192627,30,2,569
breast_cancer,energy,3,0.6140350877192983,13.91158551860662,17,79,14.816770792007446,30,2,569
breast_cancer,polarization_3.5,3,0.935672514619883,2.318597586434437,5,11,10.81046724319458,30,2,569
breast_cancer,bregman_squared,3,0.6257309941520468,13.490022321073086,0,1,2.9470081329345703,30,2,569
breast_cancer,bregman_entropy,3,0.6257309941520468,13.490022321073086,0,1,4.238906383514404,30,2,569
breast_cancer,itc,3,0.9415204678362573,2.1078159876676694,9,37,15.98327112197876,30,2,569
breast_cancer,itc_alpha1.3,3,0.9415204678362573,2.1078159876676694,9,37,15.851347923278809,30,2,569
breast_cancer,itc_alpha1.7,3,0.9415204678362573,2.1078159876676694,9,37,15.870018720626831,30,2,569
breast_cancer,shannon_polarization,3,0.9473684210526315,1.8970343889009027,7,27,14.798310995101929,30,2,569
breast_cancer,tsallis_hellinger,3,0.9298245614035088,2.5293791852012038,5,29,14.060486078262329,30,2,569
breast_cancer,gini,4,0.9532163742690059,1.6862527901341358,7,35,9.30681037902832,30,2,569
breast_cancer,shannon,4,0.935672514619883,2.3185975864344366,6,27,7.718822479248047,30,2,569
breast_cancer,misclassification,4,0.9473684210526315,1.8970343889009031,8,39,11.752099990844727,30,2,569
breast_cancer,renyi_0.5,4,0.935672514619883,2.318597586434437,8,25,6.948997259140015,30,2,569
breast_cancer,renyi_2.0,4,0.9415204678362573,2.1078159876676694,7,39,13.104032516479492,30,2,569
breast_cancer,tsallis_0.5,4,0.935672514619883,2.318597586434437,8,25,6.743208169937134,30,2,569
breast_cancer,tsallis_1.3,4,0.9298245614035088,2.5293791852012038,5,27,8.622279405593872,30,2,569
breast_cancer,tsallis_2.0,4,0.9532163742690059,1.6862527901341358,7,35,11.696255922317505,30,2,569
breast_cancer,norm_tsallis_1.3,4,0.9298245614035088,2.5293791852012038,5,27,8.630495071411133,30,2,569
breast_cancer,kumaraswamy,4,0.935672514619883,2.3185975864344366,6,29,12.232587814331055,30,2,569
breast_cancer,cross_entropy,4,0.7894736842105263,7.588137555603611,1,3,5.035474061965942,30,2,569
breast_cancer,kl_divergence,4,0.6257309941520468,13.490022321073086,0,1,2.695260763168335,30,2,569
breast_cancer,js_divergence,4,0.6257309941520468,13.490022321073086,0,1,3.2737555503845215,30,2,569
breast_cancer,hellinger,4,0.6257309941520468,13.490022321073086,0,1,2.7702219486236572,30,2,569
